,N,dovar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1,obsvar,target
59,3,0,37020,6,CCALPeps,4098.019,3941.14,0.993358031611173,0.9978374050984817,0.0021625949015182666,0.006641968388827024,5.0,2.0
60,3,0,38254,6,CCVE,inf,inf,,,,,5.0,2.0
61,3,0,38254,6,CCALPeps,3110.97,2984.338,0.03316502272207903,0.65689375495351,0.34310624504649,0.966834977277921,5.0,2.0
62,3,0,39488,6,CCVE,1418.535,297.912,0.44933893790170826,0.44933893790170826,0.5506610620982917,0.5506610620982917,5.0,2.0
63,3,0,39488,6,CCALPeps,3595.881,3455.589,0.44930630104728186,0.44938519306389546,0.5506148069361045,0.5506936989527181,5.0,2.0
64,3,0,40722,6,CCVE,inf,inf,,,,,5.0,2.0
65,3,0,40722,6,CCALPeps,3440.911,3304.862,0.4371776329032324,0.9474507781592245,0.052549221840775484,0.5628223670967676,5.0,2.0
66,3,0,41956,6,CCVE,inf,inf,,,,,5.0,2.0
67,3,0,41956,6,CCALPeps,3614.74,3467.557,0.004425515091482278,0.142241805591008,0.857758194408992,0.9955744849085177,5.0,2.0
68,3,0,43190,6,CCVE,inf,inf,,,,,5.0,2.0
69,3,0,43190,6,CCALPeps,3687.468,3556.916,0.010004470111928327,0.969034275177457,0.030965724822543013,0.9899955298880717,5.0,2.0
70,3,0,44424,6,CCVE,inf,inf,,,,,5.0,2.0
71,3,0,44424,6,CCALPeps,6778.581,6646.606,0.36848278110669674,0.7684665937731915,0.23153340622680854,0.6315172188933033,5.0,2.0
72,3,0,45658,6,CCVE,inf,inf,,,,,5.0,2.0
73,3,0,45658,6,CCALPeps,5083.786,4935.913,0.018182802139355986,0.9218073206692493,0.07819267933075072,0.981817197860644,5.0,2.0
74,3,0,46892,6,CCVE,2164.299,417.992,0.08590166408534684,0.08590166408534684,0.9140983359146532,0.9140983359146532,5.0,2.0
75,3,0,46892,6,CCALPeps,5305.48,5163.424,0.08604496752774055,0.08604496752774067,0.9139550324722593,0.9139550324722594,5.0,2.0
76,3,0,48126,6,CCVE,2093.007,531.214,0.9790866938951689,0.9790866938951689,0.020913306104831126,0.020913306104831126,5.0,2.0
77,3,0,48126,6,CCALPeps,4735.877,4581.891,0.9789924748493986,0.9789924748493986,0.021007525150601447,0.021007525150601447,5.0,2.0
78,3,0,49360,6,CCVE,inf,inf,,,,,5.0,2.0
79,3,0,49360,6,CCALPeps,3732.541,3610.651,0.9923945454077675,0.9969966810754286,0.003003318924571434,0.007605454592232497,5.0,2.0
