,N,dovar,obsvar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1
126,7,0,-1,3702,6,CVE,4.857,4.3272,0.15918692706257473,0.15918692706257473,0.04081307293742527,0.04081307293742527
127,7,0,-1,3702,6,CCVE,inf,inf,,,,
128,7,0,-1,3702,6,CCALPeps,1302.393,1298.6362000000001,0.15540420821787113,0.1593197036770413,0.04068029632295871,0.04459579178212886
129,7,0,-1,4936,6,CVE,4.2064,3.7082,0.19246186569505397,0.19246186569505397,0.007538134304946041,0.007538134304946041
130,7,0,-1,4936,6,CCVE,144.5516,30.0006,0.19246186569505394,0.19246186569505394,0.007538134304946045,0.007538134304946045
131,7,0,-1,4936,6,CCALPeps,1423.172,1418.2988,0.19242629773487296,0.1924311398978516,0.007568860102148389,0.007573702265127029
132,7,0,-1,6170,6,CVE,4.54,3.9900000000000007,0.13472,0.13472,0.06528,0.06528
133,7,0,-1,6170,6,CCVE,149.44899999999998,30.065800000000003,0.13471999999999998,0.13471999999999998,0.06528000000000002,0.06528000000000002
134,7,0,-1,6170,6,CCALPeps,1281.347,1277.4274,0.13471269877912678,0.13472156217168016,0.06527843782831984,0.0652873012208732
135,7,0,-1,7404,6,CVE,4.3744,3.8398000000000003,0.19927058778969253,0.19927058778969253,0.0007294122103074652,0.0007294122103074652
136,7,0,-1,7404,6,CCVE,,,,,,
137,7,0,-1,7404,6,CCALPeps,1342.0762,1338.0244,0.19631157484557663,0.1999473740335014,5.262596649859841e-05,0.0036884251544233803
138,7,0,-1,8638,6,CVE,4.3584000000000005,3.8562000000000003,0.06989264449295733,0.06989264449295733,0.13010735550704264,0.13010735550704264
139,7,0,-1,8638,6,CCVE,132.2416,22.880999999999997,0.06989264449295733,0.06989264449295733,0.13010735550704267,0.13010735550704267
140,7,0,-1,8638,6,CCALPeps,1254.276,1250.6476000000002,0.06989773434745275,0.06990025984746202,0.13009974015253797,0.13010226565254726
141,7,0,-1,9872,6,CVE,4.4636,3.9391999999999996,0.02568,0.02568,0.17432,0.17432
142,7,0,-1,9872,6,CCVE,361.8426,266.9476,0.022939999999999995,0.03206,0.16794,0.17706
143,7,0,-1,9872,6,CCALPeps,1174.5984,1170.576,0.02487733425952974,0.030189833674641765,0.16981016632535822,0.17512266574047025
144,7,0,-1,11106,6,CVE,4.8662,4.285200000000001,0.04377274367000753,0.04377274367000753,0.1562272563299925,0.1562272563299925
145,7,0,-1,11106,6,CCVE,15029.315399999998,14926.3302,0.03879185714843903,0.08025540124638261,0.1197445987536174,0.161208142851561
146,7,0,-1,11106,6,CCALPeps,1502.3262,1498.4286,0.04346119631053901,0.07410593422444005,0.12589406577555995,0.156538803689461
147,7,0,-1,12340,6,CVE,4.4236,3.9288,0.1353079251802058,0.1353079251802058,0.06469207481979423,0.06469207481979423
